ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Frecuencia de mantenimiento correctivo,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tipo_Equipo,Potencia_kW,Horas_Recomendadas_Revision
94,1585515600.0,0,8257.99,19,16,2276,143.66,3.41,28032.0,3,2727.0,6994
104,1585519200.0,0,2895.61,1,11,2282,67.5,0.37,28764.0,3,2664.0,4943
424,1585522800.0,1,7365.19,40,11,2140,91.22,4.61,77428.0,2,1380.0,4385
341,1585526400.0,1,7841.68,20,13,1845,85.55,1.25,2768.0,2,260.0,7954
384,1585530000.0,1,2823.73,35,12,4024,135.11,2.09,4845.0,1,1614.0,2364
96,1585533600.0,0,7611.38,10,13,1902,69.28,4.6,78932.0,3,4004.0,1119
109,1585537200.0,0,4039.81,24,13,2303,89.35,4.67,82318.0,2,2315.0,3170
335,1585540800.0,0,1392.91,12,9,2590,116.56,3.45,98025.0,1,4762.0,7944
392,1585548000.0,1,3662.09,20,16,2088,145.19,3.84,42811.0,3,1307.0,9099
42,1585551600.0,1,8134.51,16,11,2292,122.74,4.78,13813.0,1,625.0,7863
206,1585555200.0,1,3780.84,4,4,2139,68.78,4.09,43967.0,1,4989.0,4729
385,1585558800.0,1,1605.85,29,20,2712,86.55,4.15,12297.0,2,4547.0,1070
305,1585562400.0,1,9461.14,11,10,2321,73.52,2.47,55118.0,3,3088.0,6845
377,1585566000.0,0,6093.13,45,8,2065,71.16,1.32,81641.0,1,2106.0,3763
474,1585569600.0,1,1663.34,27,13,2205,62.5,4.85,87686.0,3,4404.0,3405
2,1585573200.0,1,5653.51,14,14,2074,73.77,2.51,14100.0,3,75.0,7390
56,1585576800.0,0,1819.52,18,11,2447,107.94,4.35,95344.0,2,3066.0,3578
340,1585580400.0,1,6518.48,11,11,948,66.76,1.55,55768.0,0,3000.0,1986
3,1585584000.0,0,7292.03,34,7,2086,98.77,2.82,73702.0,0,4526.0,5238
5,1585587600.0,0,4082.71,18,8,2307,143.57,1.38,22182.0,2,377.0,5978
39,1585591200.0,1,8543.84,24,7,1871,83.42,2.31,50837.0,1,478.0,8144
292,1585594800.0,1,9983.73,16,8,2229,117.12,1.16,80400.0,3,3230.0,8494
98,1585598400.0,1,1360.32,41,15,2405,55.18,3.91,12564.0,1,1702.0,8433
249,1585602000.0,1,2467.71,12,4,2494,128.36,2.24,33248.0,0,3991.0,9920
485,1585605600.0,1,2059.32,17,13,2023,83.59,3.26,40351.0,2,4074.0,7154
144,1585609200.0,1,4984.66,12,9,2067,101.7,1.34,58957.0,0,1451.0,7303
173,1585612800.0,0,974.17,45,9,2174,76.93,0.34,41276.0,3,1711.0,9571
469,1585616400.0,1,9301.48,17,8,2017,143.83,2.72,11771.0,0,998.0,692
289,1585620000.0,0,5667.27,47,6,2338,133.65,3.02,43527.0,0,3217.0,7013
415,1585623600.0,0,586.22,35,11,2025,56.47,2.29,47197.0,2,2000.0,7703
278,1585627200.0,0,6294.58,33,15,2551,125.62,1.38,54594.0,3,3807.0,3178
326,1585630800.0,0,7447.07,47,9,2166,136.55,2.37,52631.0,0,1337.0,5831
1,1585634400.0,1,1332.57,15,8,1805,147.18,2.49,6872.0,0,3429.0,7725
475,1585638000.0,1,7115.9,28,8,3662,134.35,0.75,19810.0,0,1865.0,1751
162,1585641600.0,1,6003.54,32,10,1829,69.82,2.75,59519.0,2,1599.0,8383
48,1585645200.0,0,7210.48,37,13,2027,102.61,0.6,30346.0,2,2560.0,1100
215,1585648800.0,1,2913.75,24,10,2664,72.82,4.62,67536.0,2,-100.0,1243
71,1585652400.0,1,7574.28,37,12,2134,77.23,4.21,83359.0,3,2617.0,8191
231,1585656000.0,1,6491.12,18,9,1976,77.73,4.02,10335.0,2,4749.0,6273
397,1585659600.0,0,5314.04,20,8,2082,99.4,1.44,80654.0,0,2707.0,5146
356,1585663200.0,0,9429.02,2,7,3152,147.25,1.36,38685.0,2,843.0,2684
17,1585666800.0,1,7096.09,21,6,2547,146.63,1.7,35060.0,3,4310.0,8649
240,1585670400.0,1,6402.95,4,13,2142,94.52,2.77,84559.0,0,194.0,1302
482,1585674000.0,0,9862.37,11,13,2221,121.85,2.23,4627.0,3,855.0,3689
354,1585677600.0,0,5756.43,27,15,2128,99.63,2.06,22940.0,1,4129.0,2344
176,1585681200.0,0,7041.06,11,14,2516,100.6,1.52,93803.0,2,425.0,9406
121,1585684800.0,0,4676.78,1,10,2178,141.21,2.89,17613.0,3,589.0,8199
4,1585688400.0,0,8774.16,44,8,2054,62.2,1.79,38627.0,0,3981.0,8933
68,1585692000.0,0,2283.79,21,9,2199,143.98,2.23,21011.0,3,3445.0,5390
166,1585695600.0,0,8612.34,1,8,3318,82.79,4.1,33387.0,3,275.0,7358
470,1585699200.0,1,9545.58,20,10,2354,94.74,4.2,65358.0,2,2570.0,6128
4,1585702800.0,1,2698.37,8,8,2054,62.2,1.79,38627.0,0,3981.0,8933
420,1585706400.0,0,8586.56,33,16,2487,131.71,3.16,91281.0,1,1536.0,1999
120,1585710000.0,0,499.08,40,12,2542,104.86,3.26,43813.0,1,3458.0,8225
141,1585713600.0,0,3902.44,29,13,2021,144.49,3.24,68093.0,2,4459.0,8434
319,1585717200.0,0,5485.11,14,10,2152,58.37,1.19,75375.0,0,2824.0,4147
6,1585720800.0,1,8031.25,29,10,2047,143.8,3.25,45198.0,3,423.0,5091
364,1585724400.0,1,4482.17,34,14,1848,128.28,0.15,59035.0,1,4786.0,3780
7,1585728000.0,0,8343.77,10,9,2389,60.89,2.92,67231.0,3,2249.0,2896
365,1585731600.0,1,4257.96,36,7,2331,61.83,4.39,47036.0,3,3039.0,1487
27,1585735200.0,1,6430.62,4,9,2513,148.81,2.99,10373.0,0,314.0,6739
2,1585738800.0,1,7743.57,30,14,2074,73.77,2.51,14100.0,3,75.0,7390
202,1585742400.0,0,159.78,15,7,2366,140.92,2.35,67711.0,3,3835.0,7627
317,1585746000.0,0,8059.59,29,7,2096,131.0,4.65,26107.0,3,1661.0,2753
80,1585749600.0,1,4877.36,13,5,2149,102.17,3.77,50967.0,0,4430.0,2723
420,1585753200.0,1,6899.02,6,16,2487,131.71,3.16,91281.0,1,1536.0,1999
14,1585756800.0,0,514.61,24,6,2324,61.61,1.5,88449.0,0,3897.0,9451
455,1585760400.0,1,4701.74,10,13,2267,104.1,4.1,38599.0,0,378.0,6547
389,1585764000.0,0,6061.53,2,13,2413,78.84,4.8,29794.0,1,2697.0,2593
257,1585767600.0,0,1496.01,4,7,2253,147.88,3.65,55476.0,3,695.0,8247
299,1585771200.0,1,9434.82,31,7,2145,58.73,3.54,32859.0,3,994.0,9454
59,1585774800.0,1,2932.16,4,5,2070,124.2,2.45,65225.0,0,2725.0,7002
370,1585778400.0,1,9431.72,1,12,1860,87.05,1.38,27695.0,3,-100.0,917
155,1585782000.0,0,2980.41,24,11,2309,52.76,1.84,1161.0,2,1652.0,3195
340,1585785600.0,1,4000.47,29,11,3384,101.64,3.92,36978.0,0,3000.0,1986
409,1585789200.0,0,1796.26,7,7,2867,59.55,3.09,78106.0,0,1251.0,7645
176,1585792800.0,1,1619.66,29,14,2516,100.6,1.52,93803.0,2,425.0,9406
12,1585796400.0,0,1258.55,34,11,1954,92.8,1.53,49512.0,2,4733.0,3301
212,1585800000.0,1,976.02,12,4,2832,123.41,1.68,35315.0,3,1166.0,5328
78,1585803600.0,0,7489.32,36,10,2468,74.76,2.05,60471.0,1,4194.0,7519
299,1585807200.0,1,7355.28,25,7,2145,58.73,3.54,32859.0,3,994.0,9454
442,1585810800.0,1,2207.49,8,8,2518,66.53,1.79,43270.0,3,4802.0,1402
23,1585814400.0,0,3054.32,34,6,2350,62.59,4.51,3047.0,0,3918.0,1988
302,1585818000.0,1,8560.61,46,13,2337,131.2,0.66,94539.0,0,3323.0,9819
293,1585821600.0,0,5239.5,21,8,2399,109.54,2.83,8262.0,1,865.0,6478
385,1585825200.0,0,3716.44,2,20,2712,86.55,4.15,12297.0,2,4547.0,1070
98,1585828800.0,1,8481.44,27,15,2405,55.18,3.91,12564.0,1,1702.0,8433
473,1585832400.0,0,8893.31,19,10,2114,133.18,0.21,11227.0,1,1796.0,5181
92,1585836000.0,0,3099.28,35,7,2179,51.18,1.58,95300.0,2,4579.0,8137
130,1585839600.0,0,4619.56,14,17,2169,113.37,0.37,51514.0,0,633.0,7585
206,1585843200.0,0,3642.75,22,4,2139,68.78,4.09,43967.0,1,4989.0,4729
179,1585846800.0,0,9051.0,32,10,2336,113.37,2.49,75305.0,1,4059.0,9887
312,1585850400.0,1,3469.57,3,14,2601,146.56,1.94,90245.0,1,4856.0,4327
148,1585854000.0,0,5456.19,33,11,2158,77.65,1.53,62785.0,1,2931.0,509
474,1585857600.0,1,5391.22,18,13,2205,62.5,4.85,87686.0,3,4404.0,3405
436,1585861200.0,1,9101.64,43,6,2141,67.4,1.92,39034.0,1,7946.0,547
328,1585864800.0,1,2310.82,42,8,2433,100.36,1.16,24066.0,1,1730.0,3169
463,1585868400.0,1,2665.01,30,6,2445,111.47,2.3,72364.0,0,329.0,3339
469,1585872000.0,1,479.97,20,8,2017,143.83,2.72,11771.0,0,998.0,692
182,1585875600.0,0,4894.87,9,11,2243,66.86,1.6,6509.0,2,3762.0,5428
94,1585879200.0,0,1856.05,7,16,2276,143.66,3.41,28032.0,3,2727.0,6994
238,1585882800.0,1,115.24,12,9,1905,145.34,3.16,28137.0,1,1250.0,6496
278,1585886400.0,0,3588.69,2,15,2551,125.62,1.38,54594.0,3,3807.0,3178
106,1585890000.0,1,9380.38,13,8,2725,139.43,1.87,74295.0,0,3095.0,2579
264,1585893600.0,1,2909.35,27,14,2568,122.23,3.23,32252.0,0,4624.0,4697
496,1585897200.0,1,617.39,6,8,2224,96.55,3.97,40911.0,3,544.0,3331
1,1585900800.0,1,3938.11,24,8,2591,58.93,3.54,28186.0,0,3429.0,7725
179,1585904400.0,0,2858.19,14,10,2336,113.37,2.49,75305.0,1,4059.0,9887
276,1585908000.0,0,9321.36,40,12,2257,117.66,3.0,80026.0,0,263.0,4425
330,1585911600.0,0,6342.19,35,12,1090,99.18,3.93,95418.0,3,1626.0,4523
207,1585915200.0,0,8133.1,36,12,2608,134.62,1.98,8262.0,2,182.0,904
149,1585918800.0,1,5594.63,13,11,2099,116.92,3.25,32024.0,1,4220.0,684
50,1585922400.0,1,3764.6,17,9,2175,110.48,4.83,62519.0,3,2222.0,3864
361,1585926000.0,1,6795.47,12,9,2361,141.44,0.63,94571.0,2,3028.0,8369
466,1585929600.0,1,4444.0,43,12,3070,61.21,3.38,10814.0,1,1164.0,3592
330,1585933200.0,1,9784.0,21,12,1090,99.18,3.93,95418.0,3,1626.0,4523
304,1585936800.0,0,9650.97,31,9,1864,83.96,4.06,37187.0,3,976.0,7790
383,1585940400.0,0,6082.97,33,12,1756,89.38,2.6,69720.0,1,1885.0,5439
41,1585944000.0,0,5478.18,36,10,2688,66.15,4.95,45416.0,3,1117.0,9988
274,1585947600.0,1,400.33,33,12,2195,128.91,3.01,90125.0,2,2600.0,2830
390,1585951200.0,0,3555.23,44,14,2165,59.82,4.71,73884.0,3,244.0,6357
373,1585954800.0,1,7436.24,45,15,2573,111.92,2.66,12239.0,0,2074.0,6712
17,1585958400.0,1,6372.94,22,6,2547,146.63,1.7,35060.0,3,4310.0,8649
280,1585962000.0,1,5105.1,40,11,1876,67.06,4.01,3561.0,3,2539.0,9026
76,1585965600.0,0,786.58,22,11,2173,52.72,4.07,79560.0,0,3453.0,1807
271,1585969200.0,0,6201.45,16,18,2660,139.62,2.8,32864.0,2,1102.0,9400
257,1585972800.0,1,6237.43,17,7,2253,147.88,3.65,55476.0,3,695.0,8247
116,1585976400.0,1,3350.03,6,9,2090,90.11,4.73,36821.0,1,731.0,3490
289,1585980000.0,1,8386.85,6,6,2338,133.65,3.02,43527.0,0,3217.0,7013
488,1585983600.0,1,624.45,45,8,2768,133.51,2.81,17613.0,3,4841.0,1228
170,1585987200.0,1,7533.73,46,11,2300,117.72,3.85,36634.0,2,3776.0,1173
264,1585990800.0,1,7725.32,19,14,2568,122.23,3.23,32252.0,0,4624.0,4697
96,1585994400.0,0,5767.92,29,13,2631,119.53,0.99,66384.0,3,4004.0,1119
90,1585998000.0,1,3772.74,16,14,1626,127.49,1.59,6912.0,3,907.0,5243
336,1586001600.0,0,621.58,23,8,2101,82.08,3.9,6872.0,2,4978.0,7984
455,1586005200.0,1,225.58,41,13,2267,104.1,4.1,38599.0,0,378.0,6547
125,1586008800.0,0,5935.02,31,14,2181,77.85,3.33,29564.0,3,2077.0,547
85,1586012400.0,1,8456.55,33,5,3040,98.78,4.62,92967.0,2,3062.0,3315
434,1586016000.0,1,1666.94,46,13,2028,69.37,3.08,59014.0,2,503.0,9649
392,1586019600.0,1,1524.03,24,16,2088,145.19,3.84,42811.0,3,1307.0,9099
196,1586023200.0,1,879.25,31,13,2160,64.39,0.26,8560.0,3,3710.0,6636
106,1586026800.0,1,9262.42,15,8,2725,139.43,1.87,74295.0,0,3095.0,2579
196,1586030400.0,1,6529.51,41,13,2160,64.39,0.26,8560.0,3,3710.0,6636
16,1586037600.0,0,7452.67,9,11,1888,90.36,4.51,26662.0,1,1884.0,6904
221,1586041200.0,1,1260.8,29,13,1945,118.53,1.56,27110.0,3,4406.0,1237
496,1586044800.0,0,6568.98,19,8,2224,96.55,3.97,40911.0,3,544.0,3331
314,1586048400.0,1,134.7,34,11,2010,201.495,1.99,98985.0,3,3653.0,8467
465,1586052000.0,0,9850.52,40,7,1818,72.41,1.8,25604.0,2,7946.0,9518
353,1586055600.0,0,5577.09,7,13,2157,70.61,4.53,47261.0,1,2152.0,6467
399,1586059200.0,0,8915.35,21,6,2305,105.25,2.52,16980.0,3,1708.0,1141
215,1586062800.0,1,1586.44,45,10,2664,72.82,4.62,67536.0,2,-100.0,1243
220,1586066400.0,1,7007.39,9,12,2264,78.05,1.94,76046.0,0,4546.0,2061
481,1586070000.0,1,1136.34,8,7,2106,112.28,1.95,94318.0,3,1924.0,1963
78,1586073600.0,0,7439.28,30,10,2468,74.76,2.05,60471.0,1,4194.0,7519
2,1586077200.0,0,9775.44,45,14,2074,73.77,2.51,14100.0,3,75.0,7390
326,1586080800.0,1,5641.46,4,9,2171,70.59,0.51,77343.0,0,1337.0,5831
332,1586084400.0,0,5915.19,27,4,2242,93.7,1.41,29810.0,2,3977.0,6321
491,1586088000.0,0,7343.34,34,14,2560,55.63,3.35,89731.0,1,-100.0,2499
82,1586091600.0,1,3956.71,25,12,1988,79.13,2.32,47295.0,1,3786.0,9495
51,1586095200.0,0,2622.79,15,10,2671,141.27,1.16,19099.0,1,2157.0,3183
167,1586098800.0,0,7214.91,18,10,2451,138.09,0.71,16192.0,3,-100.0,9737
373,1586102400.0,0,583.17,43,15,2573,111.92,2.66,12239.0,0,2074.0,6712
458,1586106000.0,0,7569.47,23,15,2360,98.15,3.79,47722.0,2,1324.0,6036
325,1586109600.0,0,6249.17,46,12,2814,91.23,3.78,83593.0,3,3158.0,3100
250,1586113200.0,0,3497.52,31,8,2377,130.34,4.86,42804.0,2,4517.0,7069
208,1586116800.0,1,4719.86,44,11,2298,121.6,4.61,80412.0,3,1795.0,6837
318,1586120400.0,0,297.07,25,13,2033,111.64,0.88,7405.0,2,1780.0,8351
328,1586124000.0,1,7670.81,34,8,2433,100.36,1.16,24066.0,1,1730.0,3169
115,1586127600.0,0,7809.8,28,10,2285,91.16,4.5,82171.0,2,1491.0,7305
218,1586131200.0,1,1328.18,3,7,2320,52.53,0.94,18391.0,3,3839.0,1771
340,1586134800.0,1,648.45,45,11,3384,101.64,3.92,36978.0,0,3000.0,1986
236,1586138400.0,1,602.45,28,15,1965,56.43,1.68,76973.0,3,100.0,7685
339,1586142000.0,1,1983.92,24,15,2172,124.54,0.97,46406.0,1,694.0,2478
154,1586145600.0,0,7424.44,5,9,2559,71.33,4.9,35583.0,2,2355.0,6278
482,1586149200.0,1,110.55,46,13,2221,121.85,2.23,4627.0,3,855.0,3689
129,1586152800.0,1,1406.88,42,11,2319,115.39,2.41,80609.0,0,1789.0,7223
361,1586156400.0,1,871.65,45,9,2361,141.44,0.63,94571.0,2,3028.0,8369
15,1586160000.0,1,625.21,32,6,2219,144.46,0.42,58485.0,1,825.0,7850
258,1586163600.0,0,1605.53,8,12,2163,68.08,0.46,85924.0,0,7946.0,3712
378,1586167200.0,1,1060.48,23,11,2595,142.49,3.25,91865.0,0,4944.0,8389
387,1586170800.0,1,6875.25,6,11,2376,124.83,0.93,49164.0,0,1909.0,3043
236,1586174400.0,0,3457.42,2,15,1965,56.43,1.68,76973.0,3,100.0,7685
303,1586178000.0,1,2283.39,10,9,2296,59.27,0.27,95645.0,0,3407.0,5079
93,1586181600.0,1,2793.52,14,10,2193,94.1,4.56,47974.0,1,4624.0,1108
356,1586185200.0,1,6682.13,9,7,3152,147.25,1.36,38685.0,2,843.0,2684
322,1586188800.0,1,1339.34,16,4,2583,130.8,2.09,50262.0,3,650.0,9074
375,1586192400.0,0,3652.15,47,13,2207,70.1,7.595,98020.0,0,4748.0,4649
221,1586199600.0,0,5546.33,46,13,1945,118.53,1.56,27110.0,3,4406.0,1237
374,1586203200.0,1,5877.29,30,8,2113,120.57,3.23,15952.0,0,358.0,7100
369,1586206800.0,0,485.6,39,14,2312,133.71,4.28,84540.0,0,1671.0,8525
85,1586210400.0,1,6857.64,38,5,3040,98.78,4.62,92967.0,2,3062.0,3315
254,1586214000.0,1,9849.59,21,11,2304,98.16,0.13,79163.0,1,2796.0,1717
130,1586217600.0,1,3725.02,45,17,2169,113.37,0.37,51514.0,0,633.0,7585
295,1586221200.0,1,3684.45,6,8,2746,141.68,0.45,18889.0,2,1020.0,4170
166,1586224800.0,0,2490.14,30,8,3318,82.79,4.1,33387.0,3,275.0,7358
292,1586228400.0,0,261.94,28,8,2306,77.49,1.61,5452.0,3,3230.0,8494
320,1586232000.0,0,8379.19,23,9,2245,75.43,0.22,22671.0,3,2864.0,6610
6,1586235600.0,1,2673.37,32,10,2479,107.5,4.18,4456.0,3,423.0,5091
6,1586239200.0,1,3829.74,24,10,2479,107.5,4.18,4456.0,3,423.0,5091
88,1586242800.0,1,6738.1,12,7,1953,88.26,0.46,63606.0,3,1644.0,2727
197,1586246400.0,0,8041.5,28,14,2425,108.33,2.49,29476.0,0,281.0,4236
102,1586250000.0,0,5924.32,20,11,2454,70.1,3.92,42549.0,0,3278.0,3135
103,1586253600.0,1,263.81,7,10,2135,126.3,1.82,73222.0,2,1631.0,1616
257,1586257200.0,0,6225.11,19,7,2253,147.88,3.65,55476.0,3,695.0,8247
413,1586260800.0,0,3640.51,2,8,2287,83.73,0.12,77146.0,0,4531.0,7957
62,1586264400.0,0,664.94,8,9,2340,104.34,4.31,58801.0,1,4615.0,695
63,1586268000.0,0,4357.42,28,13,1772,76.88,1.14,40976.0,1,3138.0,6390
37,1586271600.0,0,4678.8,10,13,2598,92.99,2.69,29186.0,3,1274.0,2379
21,1586275200.0,1,4083.45,5,13,2421,80.52,2.58,41152.0,3,755.0,2921
334,1586278800.0,0,732.62,14,8,2252,108.57,1.93,68439.0,1,4614.0,1181
14,1586282400.0,1,7908.36,30,6,2324,61.61,1.5,88449.0,0,3897.0,9451
299,1586286000.0,1,1436.4,8,7,2145,58.73,3.54,32859.0,3,994.0,9454
168,1586289600.0,1,3435.0,20,14,2278,55.42,1.29,46641.0,2,766.0,5668
269,1586293200.0,0,7781.61,18,12,2091,95.61,7.595,39169.0,0,-100.0,3636
450,1586296800.0,0,5123.25,43,12,2628,104.35,3.76,64356.0,0,1730.0,6823
98,1586300400.0,0,6856.46,33,15,2405,55.18,3.91,12564.0,1,1702.0,8433
102,1586304000.0,1,219.28,35,11,2454,70.1,3.92,42549.0,0,3278.0,3135
310,1586307600.0,0,2078.36,11,16,2653,55.86,1.14,93948.0,3,4980.0,6407
462,1586311200.0,1,5362.1,20,9,2579,127.52,2.69,31763.0,0,4806.0,3952
149,1586314800.0,1,2470.93,1,11,2099,116.92,3.25,32024.0,1,4220.0,684
201,1586318400.0,1,2997.27,38,9,2223,108.73,3.6,51232.0,2,4730.0,3538
23,1586322000.0,0,6338.2,39,6,2350,62.59,4.51,3047.0,0,3918.0,1988
176,1586325600.0,0,7442.34,26,14,2516,100.6,1.52,93803.0,2,425.0,9406
164,1586329200.0,1,6133.39,39,8,2825,134.86,1.4,50554.0,3,3050.0,7955
320,1586332800.0,1,1686.12,44,9,2245,75.43,0.22,22671.0,3,2864.0,6610
74,1586336400.0,0,2832.7,30,9,2449,109.91,4.26,75471.0,2,4409.0,1633
97,1586340000.0,1,3852.1,34,8,2346,96.75,3.46,29778.0,1,3869.0,5153
30,1586343600.0,1,5609.13,32,10,2328,67.55,0.57,935.0,1,248.0,865
60,1586347200.0,1,8757.86,43,5,2185,121.0,2.25,77141.0,1,154.0,2131
222,1586350800.0,0,1008.56,40,13,1585,106.37,3.53,33786.0,2,4932.0,8281
48,1586354400.0,1,1392.96,15,13,2524,80.04,3.42,4735.0,2,2560.0,1100
102,1586358000.0,0,6328.19,7,11,2454,70.1,3.92,42549.0,0,3278.0,3135
309,1586361600.0,1,7852.73,3,9,1917,60.82,0.1,17885.0,1,194.0,4061
405,1586365200.0,1,2383.79,27,8,2374,99.14,2.82,59132.0,3,2907.0,9839
331,1586368800.0,0,7429.84,43,12,2471,70.49,3.49,47798.0,2,227.0,7274
233,1586372400.0,0,2706.31,15,15,2572,128.18,1.65,74074.0,3,3373.0,4580
131,1586376000.0,1,7885.41,17,10,2364,62.05,2.57,75140.0,2,3935.0,6293
148,1586379600.0,0,7019.71,46,11,2158,77.65,1.53,62785.0,1,2931.0,509
310,1586383200.0,0,6003.9,30,16,2653,55.86,1.14,93948.0,3,4980.0,6407
81,1586386800.0,0,5230.06,39,7,2740,57.85,4.49,35672.0,0,446.0,2659
46,1586390400.0,0,9422.68,23,10,2217,72.23,2.5,35861.0,3,3570.0,4326
133,1586394000.0,1,5494.01,45,6,2084,100.36,2.71,23160.0,1,347.0,8833
480,1586397600.0,0,5526.63,13,10,2381,107.65,3.88,80946.0,2,1931.0,535
377,1586401200.0,1,4080.83,47,8,2065,71.16,1.32,81641.0,1,2106.0,3763
482,1586404800.0,1,4704.64,36,13,2221,121.85,2.23,4627.0,3,855.0,3689
250,1586408400.0,0,3475.51,42,8,2377,130.34,4.86,42804.0,2,4517.0,7069
61,1586412000.0,0,3471.11,21,7,2258,71.96,0.93,98868.0,0,2537.0,1190
391,1586415600.0,1,284.93,23,11,1506,133.82,0.7,83107.0,2,396.0,5295
318,1586419200.0,0,6837.09,36,13,2033,111.64,0.88,7405.0,2,1780.0,8351
452,1586422800.0,1,4279.66,13,14,2168,107.05,3.42,80513.0,0,4203.0,6829
78,1586426400.0,1,2293.02,40,10,2468,74.76,2.05,60471.0,1,4194.0,7519
428,1586430000.0,1,8251.98,19,8,2422,101.46,4.21,25361.0,1,2895.0,3266
284,1586433600.0,0,786.4,14,8,1662,53.73,0.55,2393.0,1,1333.0,6304
244,1586437200.0,0,8174.81,19,11,2904,74.33,2.2,68801.0,1,1206.0,1061
451,1586440800.0,0,8885.09,43,14,3727,106.28,2.27,69694.0,1,1157.0,7516
130,1586444400.0,0,5146.51,35,17,2169,113.37,0.37,51514.0,0,633.0,7585
142,1586448000.0,0,574.13,1,10,2247,86.38,4.25,716.0,0,1652.0,8840
379,1586451600.0,1,5682.99,8,15,2742,94.83,2.24,82134.0,1,3623.0,4932
176,1586455200.0,0,5443.07,37,14,2516,100.6,1.52,93803.0,2,425.0,9406
460,1586458800.0,0,9484.79,43,7,2231,95.72,3.47,46908.0,2,1743.0,6195
207,1586462400.0,0,6913.24,34,12,2608,134.62,1.98,8262.0,2,182.0,904
31,1586466000.0,0,5652.03,23,9,2369,58.37,1.06,59264.0,1,3148.0,4496
431,1586469600.0,0,8501.86,21,14,2412,52.83,1.15,30816.0,3,253.0,7764
52,1586473200.0,1,3607.97,25,8,2569,104.28,3.17,33605.0,1,1144.0,6556
257,1586476800.0,1,7434.46,39,7,2442,63.26,3.32,32912.0,3,695.0,8247
353,1586480400.0,0,2634.9,31,13,2157,70.61,4.53,47261.0,1,2152.0,6467
197,1586484000.0,1,3867.86,26,14,2425,108.33,2.49,29476.0,0,281.0,4236
45,1586487600.0,1,5685.11,26,10,2356,103.01,1.04,67352.0,0,7946.0,7340
253,1586491200.0,0,8210.19,3,9,2687,81.24,4.92,48819.0,2,4694.0,7565
26,1586494800.0,0,975.93,20,8,1899,112.16,4.18,52449.0,1,7946.0,3605
67,1586498400.0,0,5897.25,11,12,2511,54.62,2.71,84972.0,3,385.0,3249
362,1586502000.0,1,7554.07,40,8,2625,118.82,1.86,44165.0,3,4333.0,3246
307,1586505600.0,0,603.61,20,13,3216,50.31,0.98,4831.0,2,1584.0,4722
252,1586509200.0,0,288.09,35,9,1960,87.55,1.01,31968.0,3,2112.0,3199
379,1586512800.0,1,9258.12,8,15,2742,94.83,2.24,82134.0,1,3623.0,4932
146,1586516400.0,0,9067.62,27,12,3441,120.58,4.68,87465.0,1,1825.0,5485
153,1586520000.0,0,5426.79,29,12,2390,125.62,3.27,90170.0,2,131.0,7942
215,1586523600.0,0,5642.5,19,10,2664,72.82,4.62,67536.0,2,-100.0,1243
308,1586527200.0,1,5370.45,3,12,1705,130.11,2.03,9913.0,2,2184.0,8003
311,1586530800.0,1,4115.28,2,10,2483,85.95,0.6,27754.0,1,3549.0,9211
160,1586534400.0,0,5168.12,13,13,2539,118.84,0.95,41948.0,2,2945.0,3638
478,1586538000.0,0,9788.82,35,7,2850,61.93,2.14,82931.0,2,1706.0,7017
349,1586541600.0,0,3288.06,33,10,2133,72.15,2.49,59378.0,0,1328.0,7713
27,1586545200.0,1,2774.13,7,9,2513,148.81,2.99,10373.0,0,314.0,6739
460,1586548800.0,0,3336.02,17,7,2231,95.72,3.47,46908.0,2,1743.0,6195
226,1586552400.0,0,3668.4,43,11,1716,121.95,3.33,68259.0,0,605.0,3503
148,1586556000.0,0,4157.26,23,11,2158,77.65,1.53,62785.0,1,2931.0,509
141,1586559600.0,1,5134.77,14,13,2496,148.3,2.23,64664.0,2,4459.0,8434
354,1586563200.0,1,4414.85,47,15,2437,66.33,2.54,46686.0,1,4129.0,2344
486,1586566800.0,0,7524.15,9,14,2416,127.53,2.58,1868.0,3,1106.0,1460
449,1586570400.0,0,4625.48,10,6,2498,137.75,4.61,13254.0,1,2395.0,8947
484,1586574000.0,1,1884.85,41,9,2665,68.29,4.58,40189.0,2,1145.0,2060
174,1586577600.0,1,7098.34,8,6,2459,105.42,2.81,92531.0,2,3161.0,6536
366,1586581200.0,1,8617.38,6,12,2382,122.34,1.83,68515.0,0,2678.0,9876
195,1586584800.0,1,3768.35,36,7,2359,88.49,3.5,78009.0,3,540.0,8951
223,1586588400.0,1,5296.93,42,6,2448,108.09,2.11,19116.0,0,1112.0,3775
499,1586592000.0,1,6832.2,37,6,2400,81.17,4.6,18809.0,2,3155.0,932
327,1586595600.0,0,7831.77,4,9,2313,132.55,3.05,58136.0,2,3480.0,4455
212,1586599200.0,1,2234.13,13,4,2832,123.41,1.68,35315.0,3,1166.0,5328
230,1586602800.0,0,3727.46,39,6,2343,139.69,0.97,20024.0,2,4247.0,1751
168,1586606400.0,0,7814.37,36,14,2278,55.42,1.29,46641.0,2,766.0,5668
312,1586610000.0,1,114.43,39,14,2601,146.56,1.94,90245.0,1,4856.0,4327
187,1586613600.0,1,9562.92,5,11,2436,53.25,3.89,20379.0,0,768.0,7515
273,1586617200.0,0,5505.48,38,9,2577,57.3,3.72,64223.0,2,3607.0,6085
